baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HIM-4	2675.11732583829	0.473304724415577	0.110365594908003	0	1	1
PMP-5	1397.61972723762	-0.453516607923419	0.370123352541012	0	1	1
FRG-1	1183.67024160426	-0.316534290108735	0.164551428131385	0	1	1
F57F5.1	21270.3190877117	-0.539884165157102	0.395335411357474	-0.10088690264338	0.919640240234155	1
H06O01.4	21.0488804612092	-0.0352730728430192	1.55544336792643	0	1	1
B0495.8	1182.86384230825	0.0414530245617301	0.173629554757503	0	1	1
FBXA-192	163.34315117876	-0.353467976093328	0.412900468999206	0	1	1
F23A7.3	78.3664959538692	-0.528610748795729	0.403260755908427	-0.07094850757614	0.943438737152775	1
DIM-1	10010.9733905844	-0.160559882340694	0.183079256403193	0	1	1
F43C1.5	113.74166492496	-0.43281310668709	0.328858460285546	0	1	1
EIF-3.G	3080.38308722683	-0.264170978134321	0.0854384667747508	0	1	1
TTR-31	1356.98542069111	0.495147584327195	0.38147913397298	0	1	1
RPAC-19	991.406045989217	-0.59618736471183	0.176680238210785	-0.544414959397298	0.586155953889795	1
F58B3.6	2342.15611756877	-0.473297062804778	0.103988040838739	0	1	1
F58B4.2	4.90590486532818	0.740251998207438	1.04183527314904	0.230604592107209	0.81762199977536	1
F58B4.5	403.851877528033	-0.48469170566483	0.598563103462742	0	1	1
W02D9.8	2.58855403184671	0	2.35738856943704	0	1	1
F58D5.5	254.676487192093	0.522686167447005	0.231048241189469	0.0981880118637272	0.921783001611364	1
F58D12.3	9.0261034034309	0.0785653899218934	0.765123192590893	0	1	1
F11C7.2	128.160553972147	0.462675020895006	0.393126266869022	0	1	1
F58E6.4	23.0382976880754	0.797133387322124	1.17644813283824	0.252568200015138	0.800601906135084	1
NMUR-1	12.9807193075343	0.128464129959805	0.547675065197399	0	1	1
STR-253	11.4298568886339	0.692834138413738	1.08925324055552	0.177033339203465	0.859482202261904	1
C05B5.10	8.80633390891704	-0.707917755872976	1.78974315113379	-0.116171840490777	0.907516353651932	1
CYL-1	1773.16941725018	-0.029938758816435	0.136665289451954	0	1	1
F58G1.2	1086.25978474817	-0.257373875711434	0.227850153490702	0	1	1
DCT-18	6277.02789287483	-0.595324430820014	0.201864026420245	-0.472220992072976	0.636769057547238	1
SRM-3	4.52702454276004	0.166100300892932	0.971041583122628	0	1	1
CNB-1	1161.15230990137	0.463163345674926	0.110628150218469	0	1	1
ACC-1	32.866232229983	0.599982110493455	0.403700904622644	0.247663825739783	0.80439452287687	1
LETM-1	2459.71709553669	-0.226920343324558	0.119493556704682	0	1	1
F46F11.10	245.457969071976	-0.082237700415582	0.212325698097295	0	1	1
LIM-9	1672.79383443613	0.318411192960185	0.260287748593118	0	1	1
F38C2.4	12.9177873139915	-0.788792245790633	0.627392999688904	-0.460305177032311	0.645297185730777	1
RDE-12	3628.48120863312	0.108970092599214	0.080889653894015	0	1	1
AMAN-2	1677.13037851296	0.411239867956648	0.138854917479371	0	1	1
TTR-49	278.355477524094	0.545646842676044	0.224287091405346	0.203519704990725	0.838728845604571	1
C08F11.7	102.217265286625	0.529626140218724	0.330299167994504	0.0896948678333242	0.928529694380141	1
RPA-1	5103.44831490935	-0.59554873997753	0.181683610665277	-0.52590731562223	0.598952605771098	1
DGAT-2	909.166211495624	0.167657015453213	0.459426633496656	0	1	1
F59B2.3	1161.40368680963	-0.429686920553729	0.121188875430515	0	1	1
F22F7.2	71.6364675696714	0.397689046633338	0.41349342047569	0	1	1
FBXB-53	7.90591033871572	0.567019792043527	1.59640396434049	0.0419817248895483	0.966513266697388	1
F59B10.6	34.0944767913127	0.738140417467627	0.417719295145591	0.570096761713212	0.568612071403485	1
C27D6.1	2.87000141069275	-1.02655716176845	1.43042204776817	-0.368113147158224	0.7127888681387	1
F59D12.3	13.3547253699143	-0.416539571551893	0.571619960911085	0	1	1
F59F4.1	568.190813304245	0.310044942952209	0.431980724763855	0	1	1
R10H10.6	204.594897646668	0.111240817561047	0.259846425583584	0	1	1
APC-17	127.972365831173	-0.17612349150043	0.234621617308266	0	1	1
MPST-2	23.6786727740215	-0.73311929135105	1.85255335539512	-0.125836748869956	0.89986115158454	1
H01G02.3	200.877945235238	0.534020366819732	0.204879311494047	0.166050767018128	0.868116998388209	1
C53D6.7	448.584242799886	0.372034169041842	0.219162302642189	0	1	1
C14C6.2	838.970683310396	-0.33448738754995	0.174945675975677	0	1	1
LGC-48	2.33423481150095	0.737360850166541	1.78748418116031	0.132790461962277	0.894359097805986	1
SPDL-1	982.616974791081	-0.37013383723433	0.233227766999824	0	1	1
LEV-10	597.689189882346	0.237075923594722	0.132110647123331	0	1	1
F15E6.6	359.337898433979	-0.290473333786355	0.27355105856127	0	1	1
B0261.8	462.296028479157	0.35916960736434	0.134945028801689	0	1	1
F09E5.10	1199.66429715759	0.34626921115041	0.21103256671611	0	1	1
C35A11.4	283.573342773284	-0.297055540512075	0.412414530758017	0	1	1
CHD-1	880.780923515245	0.536441850956527	0.228017171933349	0.159820642662733	0.873022362604785	1
CLEC-36	61.6022223571797	0.308879854144142	0.43636590422441	0	1	1
H08J19.1	9.04648936858181	-0.406478744139429	1.29443573814964	0	1	1
C30F12.1	531.308630363294	0.12860327111124	0.346422500333709	0	1	1
F56A8.9	210.803766666156	0.390739412638241	0.153512309103244	0	1	1
H09F14.1	66.0066962049073	0.431220282733247	0.380901780348653	0	1	1
F31D5.6	79.1536526622911	-0.492099319902917	0.875049985146177	0	1	1
KIN-19	7289.87785942605	-0.146082606616088	0.0989664272543252	0	1	1
CUTL-2	25.5848983736195	0.511243254664414	0.675941165767195	0.0166334811871573	0.986729014124425	1
SUOX-1	836.946259853025	-0.112990655730613	0.0931510382815226	0	1	1
F16A11.1	1408.21772927041	0.427858627437344	0.151220920553663	0	1	1
PCT-1	1555.03876921599	-0.150738722222439	0.0912729685735267	0	1	1
ERFA-3	4846.42983060499	-0.504763320900492	0.113890428493756	-0.0418237156843563	0.966639229169142	1
SDPN-1	708.367752443602	0.52033347964484	0.0927410762523683	0.219249985729179	0.826455319594474	1
NHR-267	5.33511435018549	0.913575656333281	2.6144032906885	0.158191223904238	0.874306118991716	1
HXK-2	1376.34259989939	-0.582523013502369	0.183538622740723	-0.44962205921609	0.65298297943012	1
C34H4.1	642.487942800674	-0.159209858603857	0.538463886119536	0	1	1
H27A22.1	832.063783825203	0.0341361369439702	0.128750046025402	0	1	1
MCRS-1	689.46210477109	-0.125942096553971	0.221149072251883	0	1	1
H36L18.2	2906.82790194407	0.167217313565214	0.0855098128715176	0	1	1
H37A05.2	28.2256218194179	-0.0686361033876155	0.552171522635096	0	1	1
WRT-5	359.617003268804	-0.204221106294824	0.13351757766584	0	1	1
HPO-11	869.340059361609	-0.211085101687471	0.150531182759766	0	1	1
SPON-1	930.101093058959	0.24448958285619	0.121770207114931	0	1	1
H40L08.1	893.905467458663	-0.138674893248069	0.168571019980335	0	1	1
H40L08.3	58.2930166935846	0.382345883539623	0.44148469424243	0	1	1
C39F7.5	282.799042610563	0.490632601938588	0.195873424459633	0	1	1
JC8.2	2420.89991387893	-0.457402323228334	0.0931310367664917	0	1	1
COX-11	468.837825723057	-0.251070842222558	0.232429191469689	0	1	1
F54C1.1	57.1165649873609	-0.413444886269458	0.288468046253113	0	1	1
GRSP-4	1262.64734257612	0.26311809821973	0.152466568869155	0	1	1
HASP-1	584.042705414329	-0.3267730586824	0.146848051873031	0	1	1
JC8.7	672.543672857836	0.170113988445985	0.10965166811285	0	1	1
MAGI-1	1111.01881223497	0.414008903227257	0.0956876477018153	0	1	1
CLEC-186	1268.90121888887	-0.293041990301756	0.474021845800925	0	1	1
K01A6.6	42.58517965901	0.699021911688464	0.389530477752864	0.510927701566738	0.609401682965421	1
HDA-10	646.898846348872	-0.170637782306323	0.136637232348775	0	1	1
C18H9.3	1714.025850554	-0.0417014785163129	0.15763790173952	0	1	1
NPP-8	1786.29459148772	-0.00634813874885321	0.133941350342632	0	1	1
K01A11.1	225.76550481914	0.520977285842173	0.15677317969955	0.133806598056982	0.893555509623839	1
K01A11.3	13.2095433676324	0.242341052473925	0.71855226344108	0	1	1
F58F9.4	103.297989280256	0.614855480778847	0.268206727766903	0.428234898263503	0.668480110929865	1
TAG-77	1299.50892544538	0.048038431268487	0.110046471391705	0	1	1
GLB-20	79.6879755399559	0.214180727990801	0.27438559355065	0	1	1
K01C8.7	348.222203699272	-0.173640108189572	0.146158148605467	0	1	1
CLEC-142	65.0815316095107	-0.765212283209682	0.572507419975755	-0.463246892452352	0.643187407795637	1
K01D12.8	43.6413184854353	-0.0695025963499528	0.557927977083044	0	1	1
CDR-4	2948.00977050794	0.401619758464609	0.435131077102692	0	1	1
FBXA-76	95.7199407208318	-0.194703031672654	0.303724474509464	0	1	1
C18A3.9	6.42608427914801	-0.280291260000271	1.10686624120142	0	1	1
ENU-3.6	429.173481792358	-0.643989842507886	0.362856776631804	-0.396822801118564	0.691498135439133	1
Y53F4B.9	1202.40135486175	-0.250763818858569	0.170282574886519	0	1	1
K01G5.8	1111.03013494893	-0.134399214435907	0.213525844778475	0	1	1
K01G5.9	1504.96750733663	0.477074979068001	0.128306031638295	0	1	1
AVE-1	346.866616452051	-0.399785737363255	0.239046367156698	0	1	1
T23B5.4	225.128033522206	-0.0712731451912889	0.2380940060331	0	1	1
PGAL-1	1831.59505290196	0.557210427279623	0.137638339817077	0.415657638385179	0.677660543411917	1
B0395.3	1693.34230480467	0.244738701148464	0.204431680165852	0	1	1
K02A11.3	720.130849998032	0.243920785054078	0.159897014190512	0	1	1
K02B7.3	1273.0578345797	-0.415530992011189	0.221710847984881	0	1	1
SEC-12	1051.12548293987	0.101923572195999	0.160490488607387	0	1	1
F20A1.4	12.7753728723614	0.615377936383981	0.57517072605572	0.200597720219864	0.841013140839997	1
K02B12.5	658.60660099666	-0.107137965214491	0.194531663824869	0	1	1
D2007.1	264.433484228803	0.546757598008672	0.247925338584586	0.188595479089037	0.850409876393084	1
K02E2.6	537.871172263009	0.427236775937626	0.233999548961918	0	1	1
Y55F3BR.10	48.8851064902729	-0.42485163088348	0.413223392218755	0	1	1
K02E11.3	108.185175207588	0.475916734241316	0.21716737671042	0	1	1
K02E11.5	101.282976063918	0.591243896497506	0.239933981701716	0.380287510132432	0.703732005810709	1
C01B9.5	11.1255485989243	0.345465142013305	0.691718317072598	0	1	1
K03B8.6	405.486037979886	0.156590912095872	0.2112985781702	0	1	1
SCL-14	14.643847195251	-0.619636008578308	1.10729834612493	-0.108043156568402	0.913961458565134	1
K03D3.5	6.82807570982818	-1.20715287650949	2.67682082904474	-0.264176394937066	0.791643999251022	1
MYS-2	726.292610818254	0.0109319867341639	0.321381979939252	0	1	1
MRPL-16	917.448658720517	-0.260292519881674	0.103160057940307	0	1	1
LIN-33	866.599282225331	0.40966196672962	0.162578107949562	0	1	1
K04C1.2	361.493055138804	0.575537024369185	0.258360921927257	0.292370161113037	0.770003619998288	1
SDS-22	1187.14070856283	-0.505491780331599	0.113695909726322	-0.0483023562133226	0.961475276760892	1
VACL-14	1001.12290489509	-0.274470267768285	0.0970063526607156	0	1	1
LGC-44	115.607188726999	-0.294887169287312	0.52798638765568	0	1	1
T27A1.3	5.05280361938063	-0.578230550613611	1.90527010456548	-0.0410600840406577	0.967247996070903	1
RAB-39	577.421078562235	0.0535504495044988	0.116537229634697	0	1	1
SCBP-2	197.316425400992	-0.203788323902715	0.238248082703461	0	1	1
RNF-121	1043.9926807798	-0.105388030331564	0.0883909199547949	0	1	1
K05C4.2	2770.2888216718	-0.452948430244015	0.116132949722778	0	1	1
K05C4.3	5.74502673899242	-1.17472653992038	1.90209244072103	-0.354728574424388	0.722792941976882	1
K05C4.4	121.374519349152	-0.3655767403427	0.237876693919594	0	1	1
F13D12.9	546.193593267054	-0.401757399229038	0.308762313464938	0	1	1
IPLA-6	1104.94618127764	-0.197185352820474	0.164514640512309	0	1	1
R03H10.1	303.292685776159	-0.124980823445903	0.196508633406785	0	1	1
B0284.3	96.204639769238	0.550015597542188	0.265112913617954	0.188657718930524	0.850361091827524	1
T02C12.5	80.7894779238071	0.625620827053951	0.325027646942334	0.386492743727239	0.699131775599011	1
BTF-1	1441.74819584258	-0.00819882207360435	0.155915178181996	0	1	1
NHR-199	3.92790272806916	0.793819964576136	1.02138307039341	0.287668724000844	0.773600333081094	1
SKR-19	610.40102908198	-0.0807063030378842	0.206866370997721	0	1	1
K07A1.10	923.61757483614	0.0875017835209171	0.115523502361791	0	1	1
W10C6.2	2.6706439906519	0.160926691486896	1.16887886956101	0	1	1
K07A12.4	702.959321330181	-0.046770399782488	0.111456859637527	0	1	1
K07C5.3	1109.98102582997	-0.134497528498159	0.120010256963786	0	1	1
EVL-14	1586.41162106951	0.30803724372049	0.235158871230176	0	1	1
CEEH-2	343.196577951683	-0.160535042411294	0.253094675131264	0	1	1
K07C5.6	2152.03361395883	-0.609208803281156	0.2106798145035	-0.518363866697546	0.604204420237222	1
HIS-37	5291.82811923275	0.299721323348791	0.140277735492105	0	1	1
NHR-12	191.708181694285	-0.00799237250797792	0.219200319840061	0	1	1
RSP-4	2816.12760796815	-0.347497182178706	0.0807980985792895	0	1	1
CEH-53	6.32303749637413	0.430495005148371	0.993376864266801	0	1	1
K07G5.4	28.0692420523301	-0.0282871665319254	0.56148140805577	0	1	1
E04F6.9	3661.4384535571	0.00573437867497774	0.201032215901112	0	1	1
K08C7.6	316.118592629923	-0.545746325661125	0.195041848886122	-0.234546205967492	0.814560966209491	1
K08C7.7	58.8283860458396	-0.225709689137745	0.608433741677393	0	1	1
C37C3.2	8523.52834338248	0.216805356369941	0.144436348935769	0	1	1
K08C9.7	8.86981376462997	0.459338099106925	1.07027975268119	0	1	1
K08D8.3	335.627768795971	-0.306265098229231	0.322416443969132	0	1	1
T27E4.1	96.3421948068259	0.352870316875818	0.347797894093339	0	1	1
B0416.5	2547.6038735509	-0.531636101392916	0.0824243165854422	-0.383820002439711	0.70111186168823	1
K08D8.5	407.614849037669	0.342397143570417	0.276648075856339	0	1	1
DBN-1	2758.49998599076	-0.0327594020128253	0.183606764464289	0	1	1
NPP-3	3364.11727296927	-0.290300918747849	0.0850409080616939	0	1	1
R04E5.9	207.343919249747	0.554643038842331	0.209553629283276	0.2607592100849	0.794278202042038	1
EAK-7	1689.09626701398	-0.13869933588417	0.203014077219399	0	1	1
MBOA-3	1009.20247560862	0.467423661872549	0.287282176403843	0	1	1
Y39A1A.24	907.950895159717	-0.350474175173368	0.146081541416005	0	1	1
K08H2.2	5.54701611556193	0.842280504877727	2.14910456182496	0.159266566623949	0.87345886047038	1
R07B7.10	279.051956017044	-0.488440946285953	0.174001986647062	0	1	1
R05A10.7	5.73673637645904	0.0303223528565698	0.900956805714385	0	1	1
C44C1.6	120.424214923664	0.547155797946546	0.320133105472975	0.147300598221095	0.882894760317684	1
K08H2.9	44.4785169150947	0.418885274197169	0.473543956388835	0	1	1
Y75B8A.44	39.4444720623137	-0.138792354392362	0.417030022306214	0	1	1
UDA-1	2477.33905062552	-0.240494228181019	0.0851541429486593	0	1	1
USP-33	415.351945741931	0.0578232538580221	0.287575689126339	0	1	1
PINN-1	578.128279892816	-0.121418803246388	0.102472263772257	0	1	1
NOL-9	573.706738210033	0.467324374389447	0.150578474189225	0	1	1
C03G6.17	99.2374638732621	0.100091979323618	0.254857734232144	0	1	1
K09C8.7	21.6357564878465	0.0867779757110491	1.06826224700881	0	1	1
K07F5.14	1089.26969849805	-0.444638052134796	0.184883839322565	0	1	1
K09E4.2	987.817003237917	0.319702781497686	0.0965113587949211	0	1	1
K09E4.3	698.884855095473	-0.349161957438624	0.140969348739182	0	1	1
C53D6.6	138.380613982713	0.356369411346318	0.264717629555655	0	1	1
GMEB-3	30.6798259383834	-0.310016401050985	0.76990776422851	0	1	1
K09G1.1	2725.38399118311	-0.565907027538885	0.136721869987503	-0.482051829344562	0.629769128130491	1
C52D10.3	879.978773070388	0.617950281726273	0.222526088847999	0.530051475478194	0.596076241503148	1
Y32B12B.8	7.10656981850437	-0.597899350211801	1.83181749783598	-0.0534438339667866	0.957378280640296	1
ENSA-1	2769.85855148514	-0.560948473578586	0.137859033880748	-0.442107215340765	0.658411623395475	1
F25B4.8	337.429564594809	-0.453174864984377	0.222294179345867	0	1	1
K10C3.4	1389.82793962057	-0.278149836587465	0.120840338195482	0	1	1
K10C3.5	1520.0842337779	0.0649902922647915	0.124222888493411	0	1	1
B0205.9	996.94744926971	-0.275751990852995	0.155098861754151	0	1	1
PARN-1	572.846521678192	-0.563301757572156	0.334281498701155	-0.189366620103457	0.849805484413763	1
FRPR-15	12.2752729538607	0.508457812596907	0.671069025358731	0.0126034912614024	0.989944135136675	1
VGLU-2	767.790155603438	0.50088784059229	0.181778807046252	0.0048841809819139	0.996103002896326	1
T19D12.2	635.519977262723	0.0765812042405426	0.116660596323622	0	1	1
PAD-2	360.600881484339	0.408019849059737	0.272825458081855	0	1	1
ZK484.4	1901.55895963048	-0.199433395322439	0.151476973005435	0	1	1
NLP-36	1856.39549065608	-0.202196937732706	0.0968690759351926	0	1	1
K10H10.5	9.78984726503171	0.913966347352279	0.747110914116964	0.55408954618413	0.579517564090294	1
C01B4.8	119.210769615624	0.631112681773481	0.257316768961745	0.509538038669269	0.610375142516419	1
CGR-1	694.68965183007	0.457380780258824	0.187726410978364	0	1	1
GPDH-2	5623.60951545453	0.0429061843912762	0.183730764469965	0	1	1
TOP-2	7406.23780799645	-0.481215030891339	0.220347637825944	0	1	1
TIAR-1	2770.27814120327	-0.240833925398906	0.123894146211929	0	1	1
APH-2	864.961567929604	0.055999054201409	0.123990217929571	0	1	1
Y106G6H.5	2071.67984648417	0.20441641798097	0.0849788520292237	0	1	1
LLC1.2	4060.39393903234	0.0366061845424835	0.215214225925265	0	1	1
HMIT-1.3	794.319299711856	0.539375155805487	0.274482279685575	0.143452451103918	0.88593286129166	1
CLIP-1	885.962178328795	0.570137170361762	0.148600217131201	0.471985651944489	0.636937029949765	1
CHIL-12	38.7209480621967	0.54202638468118	0.335634355938682	0.125214787871293	0.900353510355437	1
MDT-11	512.465721978279	-0.373360236763228	0.187072455045638	0	1	1
F09B12.3	3317.41575777711	0.502857551365074	0.296299976734092	0.00964411606295213	0.99230522797144	1
M01E5.2	279.218556714529	0.168065317711024	0.140800214868399	0	1	1
GPR-2	957.127918748895	-0.319641554643752	0.142336872585416	0	1	1
M01E5.3	1695.22126356893	0.0642191544092471	0.125450569410764	0	1	1
M01E5.4	1019.04424028993	-0.450241267765293	0.0979592388375672	0	1	1
K05C4.5	1782.51065526201	-0.159512487305936	0.132145782043148	0	1	1
M01F1.3	2581.92062339211	-0.153628734033744	0.149284795058021	0	1	1
PITP-1	549.119848734528	-0.0536867145089237	0.234407720870613	0	1	1
M01F1.9	910.599078485953	-0.482720136761117	0.102648540826431	0	1	1
VPS-41	519.133533597749	0.312378931290869	0.115526307284767	0	1	1
T14D7.1	1182.76307894377	-0.23445135361453	0.13079748704989	0	1	1
SMU-1	1109.05696498674	-0.248512927712228	0.0855267260303741	0	1	1
C33G3.5	7.71591766374538	0.793538908026891	0.891047551556693	0.329431249223533	0.741829751283597	1
M01G12.14	45.1844815867067	-0.544657809119121	0.363096311832337	-0.122991635177341	0.902113721837156	1
M02G9.2	51.5383055497494	0.404892261848449	0.605137182520873	0	1	1
C16C8.14	257.644094193507	-0.290088202938644	0.300751306132474	0	1	1
C04G6.4	786.681606267748	-0.328131987586144	0.127641387874547	0	1	1
CHL-1	737.904461031868	-0.218941260378627	0.113019690888348	0	1	1
M03C11.6	190.563066976485	0.209733775994024	0.192655330670577	0	1	1
NHR-151	55.8149966835808	0.542250316746056	0.303053447642248	0.13941539710161	0.889121906049638	1
LET-858	1970.35743936499	-0.269222137097596	0.140812361679398	0	1	1
C53D5.3	19.7870780202767	0.920343264389866	0.8039282290931	0.522861679908975	0.601070513050069	1
PRP-3	2180.83270736715	0.136279654570467	0.162942384168381	0	1	1
M04B2.2	382.460222037008	0.0546417902456568	0.161860528963898	0	1	1
M04B2.6	75.5589949777773	0.519246428313312	0.340362875636121	0.0565467907665945	0.954906221487353	1
ZC328.5	13.9387081779816	-0.0505358777171112	0.967749238873386	0	1	1
C39E9.12	1652.69105957751	-0.564887574199712	0.318491042388432	-0.20373437730966	0.838561076370721	1
AH9.4	9.96250946117422	0.562615489272059	0.731061266068649	0.0856501256163923	0.93174455034996	1
K07H8.11	19.6580736419982	-0.532328864140113	0.542235793018528	-0.0596214129652791	0.952457163624451	1
M04C7.4	9.72638537906554	-0.636768698391637	0.971184899567116	-0.140826631934453	0.8880069034842	1
M04C9.1	61.2846470892361	-0.408320143087233	0.379978898162834	0	1	1
M04C9.3	197.243238196428	-0.0658221590687893	0.215186636855991	0	1	1
C29E4.10	42.9824687726051	0.28154494682826	0.471341036822306	0	1	1
Y75B12B.3	84.6892330511991	-0.193570684135298	0.356755762426837	0	1	1
C54D2.1	76.0554842177093	0.723042202233628	0.453946986434854	0.491339757501918	0.623186164681911	1
COL-52	4.92525087581503	-0.132053513408263	1.48787643354705	0	1	1
F44D12.19	2.96318211505408	-0.422903698386066	2.23272803034315	0	1	1
MFAP-1	1929.0288248573	-0.172835632602888	0.263665164713222	0	1	1
ZK616.2	89.1583901213214	-0.423378010696826	0.262876575264145	0	1	1
M05D6.5	642.343902230815	-0.238559277417774	0.175473096390097	0	1	1
M7.9	11.5366174038979	-0.116545920096819	1.09502489147605	0	1	1
M18.3	691.731077473207	-0.0842893686060855	0.129457221705897	0	1	1
DDB-1	2456.94881868819	0.524929103454916	0.0949533040519598	0.262540663580007	0.792904639471813	1
CPR-5	7147.05945132071	-0.520304492609001	0.228197629202019	-0.0889776667707001	0.929099659043685	1
M18.6	682.976349491115	-0.0705705469238603	0.131995979756257	0	1	1
M28.2	3.28541450172902	0.642777560947899	1.58370143288014	0.0901543422160336	0.928164566148585	1
GIP-2	1048.88459500874	-0.213468200520785	0.214542789899504	0	1	1
NPHP-1	99.3322526530726	0.569177031468768	0.609656252737346	0.113468911633669	0.909658808795015	1
M28.10	3213.82050157362	0.492470504385259	0.18267709162631	0	1	1
M79.2	641.702382358296	0.539847160994676	0.17924111227126	0.222310386773162	0.824072266929139	1
C25A6.1	43.1491906012734	-0.558594284772008	0.319459268001036	-0.183417075793896	0.854470778592919	1
Y27F2A.8	21.4682396386822	-1.17163693446756	1.23364852743122	-0.544431351015413	0.586144676718138	1
M88.4	251.54230734297	0.426315264947056	0.21060549044559	0	1	1
T04A8.6	2077.7030936096	-0.590987053977999	0.238435078637548	-0.381600956108942	0.702757374934907	1
ZBP-1	3059.60174607683	-0.432308578019971	0.134151965395648	0	1	1
RLE-1	2312.31589459112	0.329877941811306	0.118182507472706	0	1	1
F09F7.6	821.210670475803	0.514858563927242	0.285584560773326	0.0520285966685558	0.958505907419577	1
ZK899.1	306.511922642999	0.562914590810592	0.159017195588398	0.395646461867186	0.692365856429287	1
W09C3.4	527.458401016408	-0.0411938731362113	0.132703254865239	0	1	1
C03C10.4	1802.65418072208	0.140140548708353	0.165679270550326	0	1	1
ZK512.2	1807.98085620248	-0.457154401539128	0.148012264945119	0	1	1
ANGL-1	345.340511967342	-0.160516928657256	0.156375434448856	0	1	1
GSS-1	1403.54095184552	-0.354836954135055	0.0992954399844224	0	1	1
TTR-20	718.356495467288	0.645205325544	0.274851582166039	0.528304492190555	0.597288014230406	1
F44E7.17	995.873576154478	-0.350181017443612	0.209278733034672	0	1	1
SRD-14	114.386729257696	-0.659216989564623	0.406028097882696	-0.392132934629124	0.694959993976472	1
M176.4	742.972205158321	-0.293376583383997	0.306729369489856	0	1	1
M195.4	2.39329446435515	-0.9927245864496	1.52737292100991	-0.322596125459529	0.747001128415541	1
DIP-2	1864.51922662337	0.476602104607647	0.128528179714714	0	1	1
F46F11.8	757.141908013048	-0.396435533824511	0.122176821374919	0	1	1
M199.2	232.880388823608	0.21722485713945	0.327425922669502	0	1	1
CHDP-1	6694.52961549923	-0.208791415950316	0.105694317232588	0	1	1
NDUO-6	828.362930824098	-0.618780353923319	0.491135695904233	-0.241848342349932	0.808897678780459	1
FBXA-123	168.204845830179	-0.492931171029162	0.216414735906057	0	1	1
CTC-2	10529.8640858957	-1.08265961058571	1.13231972610997	-0.514571633038143	0.606852391912014	1
F49E8.6	218.229372892758	0.191244885076084	0.215097279830354	0	1	1
R01H10.4	336.958351278617	0.641824805508157	0.275541272975909	0.514713472781833	0.606753257361566	1
D1005.5	6.76694844450591	-1.09660892377622	1.06951938982859	-0.557828992583142	0.576961162939362	1
F31E9.8	3.83129085095604	1.43375363157014	2.10665103502727	0.443240772223129	0.657591590772525	1
NKAT-3	871.865042071245	-0.371971206537693	0.174308216669745	0	1	1
R03A10.5	616.628164179774	-0.558915604855919	0.163234168419651	-0.360926915156978	0.718154082486667	1
R03C1.1	104.491111429588	0.970138361751604	1.00156194308498	0.46940517758043	0.63878004821402	1
RPL-7A	38312.2246782981	-0.502914621099999	0.266644341099053	-0.0109307442565068	0.991278701591817	1
METR-1	6042.10316350145	0.170004983033517	0.24799847539521	0	1	1
STR-176	350.191528775726	-0.107723061514944	0.427666661544463	0	1	1
R03D7.4	1436.85791487135	-0.376300987208582	0.177675096016512	0	1	1
VHA-20	4292.61791436125	0.0384001896938847	0.11058354322661	0	1	1
T06E4.14	204.750324969189	0.3958990236787	0.977424697843624	0	1	1
Y23H5B.7	31.9117875448993	-0.139615086122904	0.506384502964443	0	1	1
R04B5.5	706.248778152891	-0.355781387671194	0.212354158324179	0	1	1
SRXA-8	3.61199094945494	0.453745312163441	1.67670700653135	0	1	1
R05A10.4	28.6785253508601	0.316032601209466	0.428167319959614	0	1	1
ABHD-11.2	677.092564803135	-0.0091081891475276	0.204755263004803	0	1	1
R05D11.5	757.016343322284	0.242237731721497	0.100757657364447	0	1	1
PAXT-1	1229.14339078709	-0.483082487818909	0.124938787012611	0	1	1
R05D11.9	998.538782477309	-0.193819781608468	0.0815730168801768	0	1	1
RBM-28	1523.21539486028	-0.155911207739871	0.0905288800116844	0	1	1
GPX-2	1544.76706312138	0.297502108260568	0.130553751563729	0	1	1
Y56A3A.2	969.477361018909	0.0206767828865101	0.1410784936466	0	1	1
SWT-2	3.81619253521354	1.05501478230332	2.1501846401602	0.258124242884543	0.796311022276676	1
R06A4.2	850.569026164557	-0.201636429371747	0.173598036881269	0	1	1
T12G3.4	504.380989437466	-0.580356932538759	0.168029290760939	-0.47823169505063	0.632485306010839	1
CLEC-261	6.68151548665253	0.843353379548777	1.70148826601769	0.201795913851578	0.840076276111589	1
AGL-1	1218.81035126034	0.191840365137476	0.128489781075082	0	1	1
PFS-2	1306.86998875229	-0.0105882913759751	0.17363953677344	0	1	1
GCY-9	27.4774344420244	0.321673383016903	0.492369966977425	0	1	1
ARRD-12	9.94038359662641	-0.473083610345381	0.887716386741514	0	1	1
ARRD-13	776.051277398398	-0.631874122709728	0.267122203142951	-0.493684617594872	0.621528930454692	1
T12A2.7	1350.37458463845	-0.199428321591467	0.0920822249747	0	1	1
R06F6.8	1195.77185287753	-0.131925844158244	0.0988792029680634	0	1	1
GLO-1	161.854026053695	0.574833535335893	0.203411871388282	0.367891681174532	0.712954003376689	1
KMO-1	258.42411003217	0.290364341081951	0.592505623639501	0	1	1
R07B7.8	212.381202849749	-0.442546255837849	0.223491948748234	0	1	1
R07B7.9	128.080623005937	0.39103789828218	0.398740141619756	0	1	1
R07B7.12	3.11320368418475	0.418580202790254	1.11541489311121	0	1	1
NHR-209	69.7829661545262	0.587669292797245	0.61614638036978	0.142286468914465	0.886853734023955	1
R07D5.2	34.1725925613688	0.531554678076069	0.429857246571171	0.0734073423858034	0.941481974982236	1
